RSS,elapsed,cpu.sys,.user,k,n_words,approach,execution
84020,0:01.21,0.03,1.16,2,12,by_term,21
83996,0:01.21,0.03,1.17,2,12,by_term,22
83840,0:01.18,0.04,1.13,2,12,by_term,23
83972,0:01.21,0.05,1.15,2,12,by_term,24
84312,0:01.19,0.04,1.14,2,12,by_term,25
83988,0:01.24,0.05,1.18,2,12,by_term,26
84240,0:01.20,0.03,1.15,2,12,by_term,27
84324,0:01.19,0.05,1.13,2,12,by_term,28
83976,0:01.18,0.04,1.14,2,12,by_term,29
84356,0:01.20,0.07,1.12,2,12,by_term,30
83952,0:01.18,0.02,1.14,2,13,by_term,1
83980,0:01.19,0.05,1.14,2,13,by_term,2
83952,0:01.20,0.05,1.14,2,13,by_term,3
84056,0:01.18,0.06,1.12,2,13,by_term,4
83996,0:01.20,0.02,1.18,2,13,by_term,5
84016,0:01.18,0.03,1.15,2,13,by_term,6
84368,0:01.20,0.06,1.12,2,13,by_term,7
84220,0:01.19,0.06,1.13,2,13,by_term,8
84456,0:01.23,0.04,1.18,2,13,by_term,9
83972,0:01.18,0.04,1.13,2,13,by_term,10
83944,0:01.17,0.03,1.14,2,13,by_term,11
83952,0:01.18,0.06,1.12,2,13,by_term,12
83968,0:01.20,0.05,1.14,2,13,by_term,13
84256,0:01.19,0.05,1.13,2,13,by_term,14
83932,0:01.20,0.05,1.15,2,13,by_term,15
84436,0:01.19,0.06,1.13,2,13,by_term,16
84356,0:01.18,0.04,1.14,2,13,by_term,17
83844,0:01.20,0.04,1.16,2,13,by_term,18
84032,0:01.21,0.03,1.17,2,13,by_term,19
83888,0:01.19,0.04,1.14,2,13,by_term,20
84092,0:01.22,0.04,1.17,2,13,by_term,21
83892,0:01.19,0.04,1.14,2,13,by_term,22
83844,0:01.18,0.02,1.16,2,13,by_term,23
84148,0:01.20,0.03,1.16,2,13,by_term,24
84060,0:01.19,0.02,1.16,2,13,by_term,25
83892,0:01.19,0.06,1.12,2,13,by_term,26
83812,0:01.19,0.06,1.12,2,13,by_term,27
83844,0:01.19,0.02,1.16,2,13,by_term,28
83952,0:01.18,0.07,1.1,2,13,by_term,29
84124,0:01.18,0.07,1.11,2,13,by_term,30
84100,0:01.18,0.05,1.13,2,14,by_term,1
83872,0:01.18,0.04,1.13,2,14,by_term,2
83864,0:01.19,0.05,1.13,2,14,by_term,3
83816,0:01.19,0.05,1.13,2,14,by_term,4
84056,0:01.19,0.04,1.15,2,14,by_term,5
84036,0:01.22,0.04,1.18,2,14,by_term,6
84308,0:01.20,0.04,1.15,2,14,by_term,7
84248,0:01.19,0.03,1.15,2,14,by_term,8
83992,0:01.19,0.06,1.12,2,14,by_term,9
84324,0:01.20,0.04,1.16,2,14,by_term,10
84360,0:01.19,0.04,1.15,2,14,by_term,11
84060,0:01.19,0.04,1.14,2,14,by_term,12
83964,0:01.19,0.06,1.12,2,14,by_term,13
83960,0:01.17,0.04,1.13,2,14,by_term,14
84400,0:01.20,0.04,1.14,2,14,by_term,15
84268,0:01.18,0.05,1.13,2,14,by_term,16
83984,0:01.20,0.05,1.14,2,14,by_term,17
84252,0:01.18,0.03,1.15,2,14,by_term,18
83968,0:01.22,0.04,1.17,2,14,by_term,19
83984,0:01.19,0.04,1.14,2,14,by_term,20
83928,0:01.19,0.08,1.09,2,14,by_term,21
83816,0:01.18,0.04,1.14,2,14,by_term,22
83728,0:01.19,0.05,1.13,2,14,by_term,23
83732,0:01.18,0.04,1.14,2,14,by_term,24
83840,0:01.20,0.04,1.15,2,14,by_term,25
84368,0:01.20,0.04,1.14,2,14,by_term,26
84456,0:01.20,0.06,1.12,2,14,by_term,27
84280,0:01.22,0.04,1.17,2,14,by_term,28
83960,0:01.21,0.04,1.16,2,14,by_term,29
83996,0:01.21,0.05,1.15,2,14,by_term,30
84320,0:01.22,0.05,1.16,2,15,by_term,1
83836,0:01.20,0.04,1.15,2,15,by_term,2
84008,0:01.19,0.04,1.12,2,15,by_term,3
84016,0:01.19,0.04,1.14,2,15,by_term,4
83940,0:01.21,0.04,1.16,2,15,by_term,5
83800,0:01.22,0.05,1.16,2,15,by_term,6
84344,0:01.23,0.04,1.19,2,15,by_term,7
84036,0:01.20,0.05,1.13,2,15,by_term,8
83664,0:01.24,0.05,1.19,2,15,by_term,9
84228,0:01.19,0.06,1.13,2,15,by_term,10
84272,0:01.22,0.04,1.16,2,15,by_term,11
83988,0:01.20,0.03,1.16,2,15,by_term,12
84240,0:01.20,0.03,1.16,2,15,by_term,13
84240,0:01.20,0.04,1.16,2,15,by_term,14
83956,0:01.17,0.02,1.15,2,15,by_term,15
83960,0:01.19,0.06,1.11,2,15,by_term,16
83952,0:01.20,0.06,1.14,2,15,by_term,17
84248,0:01.21,0.04,1.17,2,15,by_term,18
84016,0:01.21,0.02,1.19,2,15,by_term,19
83892,0:01.19,0.05,1.14,2,15,by_term,20
84292,0:01.21,0.03,1.17,2,15,by_term,21
84196,0:01.20,0.05,1.14,2,15,by_term,22
83948,0:01.18,0.03,1.14,2,15,by_term,23
83988,0:01.19,0.06,1.13,2,15,by_term,24
83956,0:01.19,0.04,1.14,2,15,by_term,25
84248,0:01.22,0.05,1.17,2,15,by_term,26
83940,0:01.20,0.04,1.14,2,15,by_term,27
84008,0:01.21,0.03,1.17,2,15,by_term,28
84308,0:01.20,0.03,1.16,2,15,by_term,29
84000,0:01.20,0.06,1.12,2,15,by_term,30
89040,0:07.63,1.57,6.06,3,1,by_document,1
89352,0:07.66,1.45,6.21,3,1,by_document,2
88748,0:07.66,1.44,6.22,3,1,by_document,3
89020,0:07.87,1.52,6.34,3,1,by_document,4
89100,0:07.72,1.46,6.25,3,1,by_document,5
89228,0:07.66,1.47,6.18,3,1,by_document,6
89100,0:07.97,1.45,6.51,3,1,by_document,7
89432,0:07.64,1.58,6.05,3,1,by_document,8
89012,0:07.84,1.46,6.37,3,1,by_document,9
89268,0:07.74,1.46,6.27,3,1,by_document,10
89000,0:07.70,1.54,6.15,3,1,by_document,11
88968,0:07.74,1.51,6.23,3,1,by_document,12
88944,0:07.72,1.42,6.23,3,1,by_document,13
89484,0:07.73,1.52,6.2,3,1,by_document,14
88856,0:07.65,1.47,6.17,3,1,by_document,15
89100,0:07.67,1.52,6.14,3,1,by_document,16
89216,0:07.62,1.53,6.08,3,1,by_document,17
88968,0:07.63,1.42,6.2,3,1,by_document,18
89132,0:07.67,1.48,6.18,3,1,by_document,19
88964,0:07.74,1.47,6.26,3,1,by_document,20
88960,0:07.96,1.65,6.3,3,1,by_document,21
89444,0:07.64,1.42,6.21,3,1,by_document,22
88988,0:07.69,1.47,6.22,3,1,by_document,23
89452,0:07.98,1.49,6.47,3,1,by_document,24
88992,0:07.85,1.37,6.48,3,1,by_document,25
88868,0:07.66,1.44,6.2,3,1,by_document,26
88940,0:07.74,1.46,6.24,3,1,by_document,27
88944,0:07.62,1.38,6.24,3,1,by_document,28
89224,0:07.76,1.5,6.23,3,1,by_document,29
89160,0:07.81,1.48,6.32,3,1,by_document,30
89020,0:07.88,1.57,6.31,3,2,by_document,1
89200,0:07.86,1.42,6.43,3,2,by_document,2
89004,0:07.78,1.4,6.37,3,2,by_document,3
89304,0:07.66,1.44,6.21,3,2,by_document,4
88904,0:07.86,1.6,6.25,3,2,by_document,5
89192,0:07.69,1.43,6.24,3,2,by_document,6
88988,0:07.66,1.43,6.22,3,2,by_document,7
89036,0:07.67,1.57,6.09,3,2,by_document,8
89316,0:07.87,1.59,6.26,3,2,by_document,9
88972,0:07.73,1.36,6.34,3,2,by_document,10
89424,0:07.72,1.42,6.3,3,2,by_document,11
89376,0:07.74,1.42,6.3,3,2,by_document,12
89308,0:07.83,1.44,6.37,3,2,by_document,13
88916,0:07.75,1.51,6.2,3,2,by_document,14
89296,0:07.61,1.49,6.12,3,2,by_document,15
88820,0:07.89,1.51,6.38,3,2,by_document,16
89012,0:07.68,1.52,6.15,3,2,by_document,17
89340,0:07.87,1.48,6.36,3,2,by_document,18
89428,0:07.68,1.48,6.19,3,2,by_document,19
89024,0:07.66,1.5,6.16,3,2,by_document,20
89336,0:07.70,1.5,6.19,3,2,by_document,21
89408,0:07.67,1.58,6.08,3,2,by_document,22
89008,0:07.74,1.36,6.35,3,2,by_document,23
89344,0:07.64,1.3,6.34,3,2,by_document,24
89232,0:07.88,1.55,6.32,3,2,by_document,25
89052,0:07.63,1.58,6.04,3,2,by_document,26
88796,0:07.64,1.47,6.16,3,2,by_document,27
88964,0:07.71,1.57,6.11,3,2,by_document,28
88972,0:07.89,1.61,6.27,3,2,by_document,29
89348,0:07.72,1.46,6.25,3,2,by_document,30
89208,0:07.66,1.46,6.19,3,3,by_document,1
89036,0:07.79,1.54,6.22,3,3,by_document,2
89000,0:07.67,1.5,6.17,3,3,by_document,3
88940,0:07.85,1.52,6.32,3,3,by_document,4
89044,0:07.70,1.48,6.2,3,3,by_document,5
88872,0:07.62,1.42,6.19,3,3,by_document,6
89216,0:07.74,1.52,6.19,3,3,by_document,7
89460,0:07.61,1.28,6.32,3,3,by_document,8
89020,0:07.85,1.56,6.26,3,3,by_document,9
88836,0:07.72,1.52,6.18,3,3,by_document,10
89076,0:07.67,1.57,6.09,3,3,by_document,11
88992,0:07.67,1.53,6.14,3,3,by_document,12
89104,0:07.88,1.56,6.26,3,3,by_document,13
88908,0:07.68,1.44,6.23,3,3,by_document,14
88728,0:07.79,1.54,6.24,3,3,by_document,15
89384,0:07.65,1.51,6.13,3,3,by_document,16
89024,0:07.83,1.5,6.31,3,3,by_document,17
88920,0:07.67,1.5,6.16,3,3,by_document,18
89332,0:07.79,1.49,6.29,3,3,by_document,19
88988,0:07.64,1.4,6.24,3,3,by_document,20
88744,0:07.79,1.56,6.21,3,3,by_document,21
89000,0:07.65,1.46,6.18,3,3,by_document,22
89492,0:07.86,1.49,6.36,3,3,by_document,23
88852,0:07.85,1.48,6.36,3,3,by_document,24
89308,0:07.67,1.58,6.08,3,3,by_document,25
89008,0:07.63,1.3,6.32,3,3,by_document,26
88940,0:07.76,1.57,6.15,3,3,by_document,27
89060,0:07.80,1.44,6.33,3,3,by_document,28
89112,0:07.64,1.62,6.01,3,3,by_document,29
89380,0:07.62,1.37,6.24,3,3,by_document,30
89264,0:07.76,1.4,6.34,3,4,by_document,1
89420,0:07.81,1.62,6.18,3,4,by_document,2
89328,0:07.81,1.49,6.32,3,4,by_document,3
89036,0:07.67,1.56,6.1,3,4,by_document,4
88960,0:07.81,1.56,6.24,3,4,by_document,5
89016,0:07.67,1.58,6.08,3,4,by_document,6
88860,0:07.63,1.42,6.2,3,4,by_document,7
89028,0:08.02,1.61,6.39,3,4,by_document,8
89312,0:07.69,1.44,6.24,3,4,by_document,9
88952,0:07.87,1.54,6.31,3,4,by_document,10
89000,0:07.63,1.39,6.24,3,4,by_document,11
88976,0:07.78,1.44,6.34,3,4,by_document,12
88964,0:07.73,1.6,6.12,3,4,by_document,13
89112,0:07.61,1.44,6.17,3,4,by_document,14
88904,0:07.66,1.47,6.17,3,4,by_document,15
89060,0:07.63,1.51,6.12,3,4,by_document,16
89024,0:07.66,1.46,6.18,3,4,by_document,17
88748,0:07.63,1.57,6.05,3,4,by_document,18
88884,0:07.63,1.45,6.17,3,4,by_document,19
88844,0:07.65,1.58,6.06,3,4,by_document,20
89500,0:07.81,1.48,6.31,3,4,by_document,21
89412,0:07.65,1.58,6.06,3,4,by_document,22
89456,0:07.73,1.43,6.26,3,4,by_document,23
89324,0:07.79,1.42,6.34,3,4,by_document,24
89324,0:07.77,1.46,6.31,3,4,by_document,25
88948,0:07.60,1.49,6.1,3,4,by_document,26
89168,0:07.79,1.47,6.3,3,4,by_document,27
89184,0:07.65,1.35,6.3,3,4,by_document,28
89356,0:07.60,1.4,6.18,3,4,by_document,29
88976,0:07.64,1.43,6.2,3,4,by_document,30
89000,0:07.78,1.42,6.32,3,5,by_document,1
89296,0:07.65,1.56,6.08,3,5,by_document,2
88916,0:07.67,1.4,6.26,3,5,by_document,3
89364,0:07.83,1.48,6.33,3,5,by_document,4
89052,0:07.65,1.39,6.24,3,5,by_document,5
89160,0:07.81,1.54,6.26,3,5,by_document,6
89120,0:07.73,1.5,6.2,3,5,by_document,7
88948,0:07.60,1.5,6.09,3,5,by_document,8
89152,0:07.61,1.4,6.21,3,5,by_document,9
89408,0:07.66,1.58,6.08,3,5,by_document,10
88952,0:07.62,1.52,6.09,3,5,by_document,11
89388,0:07.66,1.42,6.24,3,5,by_document,12
89068,0:07.76,1.64,6.11,3,5,by_document,13
88932,0:07.61,1.55,6.05,3,5,by_document,14
88860,0:07.73,1.44,6.28,3,5,by_document,15
88956,0:07.67,1.5,6.16,3,5,by_document,16
89032,0:07.76,1.4,6.34,3,5,by_document,17
88832,0:07.66,1.44,6.22,3,5,by_document,18
88884,0:07.79,1.52,6.26,3,5,by_document,19
88856,0:07.64,1.48,6.15,3,5,by_document,20
89004,0:07.61,1.5,6.1,3,5,by_document,21
89028,0:07.73,1.48,6.23,3,5,by_document,22
89228,0:07.70,1.54,6.16,3,5,by_document,23
88812,0:07.75,1.48,6.26,3,5,by_document,24
88836,0:07.66,1.36,6.29,3,5,by_document,25
88788,0:07.80,1.53,6.23,3,5,by_document,26
88968,0:07.65,1.57,6.07,3,5,by_document,27
89064,0:07.71,1.42,6.28,3,5,by_document,28
89364,0:07.62,1.32,6.29,3,5,by_document,29
89004,0:07.64,1.54,6.09,3,5,by_document,30
88956,0:07.65,1.44,6.21,3,6,by_document,1
89364,0:07.78,1.52,6.23,3,6,by_document,2
89092,0:07.66,1.53,6.12,3,6,by_document,3
88828,0:07.86,1.42,6.44,3,6,by_document,4
89012,0:07.65,1.32,6.32,3,6,by_document,5
89300,0:07.70,1.54,6.12,3,6,by_document,6
88820,0:07.81,1.42,6.38,3,6,by_document,7
89000,0:07.92,1.52,6.38,3,6,by_document,8
89016,0:07.69,1.5,6.18,3,6,by_document,9
88856,0:07.68,1.48,6.2,3,6,by_document,10
88844,0:07.68,1.5,6.17,3,6,by_document,11
89404,0:07.64,1.39,6.24,3,6,by_document,12
89008,0:07.66,1.54,6.11,3,6,by_document,13
89468,0:07.77,1.54,6.22,3,6,by_document,14
88980,0:07.66,1.39,6.26,3,6,by_document,15
89176,0:07.80,1.61,6.19,3,6,by_document,16
88732,0:07.73,1.45,6.28,3,6,by_document,17
89380,0:07.70,1.5,6.18,3,6,by_document,18
89468,0:07.63,1.5,6.12,3,6,by_document,19
88972,0:07.72,1.52,6.17,3,6,by_document,20
89384,0:07.86,1.5,6.32,3,6,by_document,21
88792,0:07.73,1.56,6.15,3,6,by_document,22
89020,0:07.67,1.47,6.2,3,6,by_document,23
89124,0:07.70,1.53,6.16,3,6,by_document,24
88864,0:07.68,1.55,6.12,3,6,by_document,25
89096,0:07.86,1.34,6.5,3,6,by_document,26
89072,0:07.80,1.4,6.39,3,6,by_document,27
89048,0:07.83,1.6,6.17,3,6,by_document,28
89380,0:07.67,1.41,6.25,3,6,by_document,29
89356,0:07.81,1.62,6.13,3,6,by_document,30
88956,0:07.65,1.38,6.26,3,7,by_document,1
88812,0:07.90,1.46,6.42,3,7,by_document,2
89020,0:07.74,1.47,6.26,3,7,by_document,3
88968,0:07.64,1.46,6.18,3,7,by_document,4
89012,0:07.73,1.6,6.12,3,7,by_document,5
89004,0:07.67,1.54,6.12,3,7,by_document,6
88996,0:07.69,1.41,6.26,3,7,by_document,7
88992,0:07.81,1.56,6.22,3,7,by_document,8
89108,0:07.62,1.48,6.13,3,7,by_document,9
89476,0:07.62,1.32,6.3,3,7,by_document,10
89048,0:07.68,1.49,6.18,3,7,by_document,11
88952,0:07.69,1.4,6.28,3,7,by_document,12
88816,0:07.65,1.38,6.26,3,7,by_document,13
89476,0:07.63,1.41,6.22,3,7,by_document,14
88860,0:07.82,1.48,6.31,3,7,by_document,15
89024,0:07.60,1.42,6.17,3,7,by_document,16
88920,0:07.92,1.47,6.44,3,7,by_document,17
89200,0:07.68,1.56,6.12,3,7,by_document,18
89500,0:07.63,1.48,6.14,3,7,by_document,19
88964,0:07.82,1.49,6.32,3,7,by_document,20
89356,0:07.61,1.49,6.11,3,7,by_document,21
88976,0:07.65,1.49,6.15,3,7,by_document,22
89196,0:07.60,1.45,6.15,3,7,by_document,23
88924,0:07.63,1.5,6.12,3,7,by_document,24
88964,0:07.63,1.52,6.1,3,7,by_document,25
88932,0:07.85,1.47,6.34,3,7,by_document,26
89392,0:07.61,1.42,6.18,3,7,by_document,27
88948,0:07.68,1.49,6.18,3,7,by_document,28
89200,0:07.70,1.44,6.24,3,7,by_document,29
89052,0:07.65,1.36,6.28,3,7,by_document,30
88960,0:07.68,1.49,6.18,3,8,by_document,1
88952,0:07.84,1.59,6.2,3,8,by_document,2
89012,0:07.68,1.57,6.1,3,8,by_document,3
88848,0:07.93,1.66,6.27,3,8,by_document,4
89284,0:07.82,1.54,6.24,3,8,by_document,5
89336,0:07.80,1.58,6.19,3,8,by_document,6
88996,0:07.84,1.55,6.25,3,8,by_document,7
89384,0:07.70,1.55,6.14,3,8,by_document,8
89164,0:07.68,1.52,6.13,3,8,by_document,9
88960,0:07.70,1.47,6.23,3,8,by_document,10
88860,0:07.77,1.58,6.17,3,8,by_document,11
89012,0:07.62,1.64,5.97,3,8,by_document,12
89124,0:07.62,1.54,6.08,3,8,by_document,13
88740,0:07.67,1.45,6.21,3,8,by_document,14
88968,0:07.63,1.58,6.03,3,8,by_document,15
89032,0:07.61,1.49,6.12,3,8,by_document,16
88924,0:07.95,1.62,6.32,3,8,by_document,17
88924,0:07.65,1.47,6.18,3,8,by_document,18
88936,0:07.64,1.44,6.2,3,8,by_document,19
88940,0:07.78,1.42,6.3,3,8,by_document,20
89128,0:07.61,1.5,6.1,3,8,by_document,21
89356,0:07.76,1.49,6.22,3,8,by_document,22
88944,0:07.63,1.41,6.22,3,8,by_document,23
88888,0:07.70,1.39,6.3,3,8,by_document,24
89096,0:07.78,1.48,6.28,3,8,by_document,25
89388,0:07.66,1.42,6.24,3,8,by_document,26
88828,0:07.72,1.53,6.18,3,8,by_document,27
89016,0:07.68,1.46,6.22,3,8,by_document,28
88748,0:07.61,1.53,6.08,3,8,by_document,29
88884,0:07.69,1.5,6.18,3,8,by_document,30
88856,0:07.70,1.5,6.18,3,9,by_document,1
88948,0:07.83,1.54,6.29,3,9,by_document,2
89336,0:07.68,1.46,6.21,3,9,by_document,3
88812,0:07.77,1.48,6.23,3,9,by_document,4
89024,0:07.64,1.41,6.22,3,9,by_document,5
88768,0:07.91,1.58,6.3,3,9,by_document,6
88944,0:07.75,1.5,6.24,3,9,by_document,7
88812,0:07.78,1.46,6.3,3,9,by_document,8
88792,0:07.70,1.38,6.31,3,9,by_document,9
89500,0:07.71,1.52,6.19,3,9,by_document,10
89452,0:07.65,1.53,6.12,3,9,by_document,11
89152,0:07.73,1.44,6.28,3,9,by_document,12
89344,0:07.65,1.42,6.22,3,9,by_document,13
88952,0:07.90,1.34,6.55,3,9,by_document,14
89348,0:07.70,1.36,6.33,3,9,by_document,15
89248,0:07.67,1.45,6.21,3,9,by_document,16
88960,0:07.72,1.42,6.28,3,9,by_document,17
89372,0:07.65,1.51,6.13,3,9,by_document,18
88964,0:07.67,1.55,6.1,3,9,by_document,19
88996,0:07.69,1.44,6.24,3,9,by_document,20
89140,0:07.88,1.54,6.31,3,9,by_document,21
88972,0:07.83,1.59,6.22,3,9,by_document,22
89044,0:07.63,1.33,6.3,3,9,by_document,23
88836,0:07.63,1.55,6.07,3,9,by_document,24
89008,0:07.70,1.52,6.18,3,9,by_document,25
89340,0:07.63,1.56,6.07,3,9,by_document,26
88928,0:07.74,1.54,6.2,3,9,by_document,27
88920,0:07.64,1.53,6.1,3,9,by_document,28
88800,0:07.78,1.42,6.34,3,9,by_document,29
89048,0:07.62,1.44,6.17,3,9,by_document,30
89068,0:07.82,1.53,6.27,3,10,by_document,1
89416,0:07.77,1.48,6.24,3,10,by_document,2
89332,0:07.82,1.44,6.35,3,10,by_document,3
89360,0:07.67,1.58,6.08,3,10,by_document,4
89052,0:07.92,1.55,6.34,3,10,by_document,5
88916,0:07.67,1.44,6.22,3,10,by_document,6
89016,0:07.68,1.54,6.12,3,10,by_document,7
88996,0:07.76,1.51,6.22,3,10,by_document,8
88760,0:07.64,1.43,6.2,3,10,by_document,9
89440,0:07.65,1.45,6.18,3,10,by_document,10
88940,0:07.67,1.5,6.16,3,10,by_document,11
89064,0:07.65,1.48,6.17,3,10,by_document,12
88936,0:07.60,1.42,6.18,3,10,by_document,13
88996,0:07.69,1.49,6.19,3,10,by_document,14
88856,0:07.69,1.52,6.16,3,10,by_document,15
89420,0:08.42,1.65,6.76,3,10,by_document,16
88956,0:07.74,1.53,6.2,3,10,by_document,17
89020,0:07.75,1.37,6.36,3,10,by_document,18
89168,0:07.77,1.43,6.32,3,10,by_document,19
88936,0:07.70,1.43,6.26,3,10,by_document,20
88928,0:07.67,1.43,6.24,3,10,by_document,21
88940,0:07.94,1.61,6.32,3,10,by_document,22
89336,0:07.62,1.47,6.14,3,10,by_document,23
88820,0:07.71,1.5,6.2,3,10,by_document,24
89488,0:07.69,1.37,6.32,3,10,by_document,25
88996,0:07.69,1.52,6.16,3,10,by_document,26
88964,0:07.66,1.44,6.21,3,10,by_document,27
88808,0:07.64,1.43,6.2,3,10,by_document,28
89008,0:07.80,1.44,6.36,3,10,by_document,29
89040,0:07.74,1.48,6.24,3,10,by_document,30
88804,0:07.66,1.48,6.17,3,11,by_document,1
89324,0:07.72,1.49,6.23,3,11,by_document,2
89468,0:07.80,1.46,6.33,3,11,by_document,3
88936,0:07.81,1.56,6.22,3,11,by_document,4
89208,0:07.86,1.58,6.26,3,11,by_document,5
89276,0:07.65,1.38,6.26,3,11,by_document,6
89364,0:07.64,1.41,6.22,3,11,by_document,7
88960,0:07.66,1.38,6.27,3,11,by_document,8
89352,0:07.62,1.38,6.23,3,11,by_document,9
89044,0:07.64,1.51,6.12,3,11,by_document,10
89140,0:07.72,1.44,6.26,3,11,by_document,11
88912,0:07.69,1.43,6.22,3,11,by_document,12
88848,0:07.68,1.57,6.1,3,11,by_document,13
88932,0:07.61,1.29,6.3,3,11,by_document,14
88924,0:07.62,1.36,6.25,3,11,by_document,15
89456,0:07.70,1.4,6.28,3,11,by_document,16
89080,0:07.75,1.43,6.27,3,11,by_document,17
88864,0:07.65,1.51,6.14,3,11,by_document,18
88992,0:07.69,1.44,6.24,3,11,by_document,19
88984,0:07.68,1.47,6.21,3,11,by_document,20
88900,0:07.74,1.47,6.21,3,11,by_document,21
89108,0:07.82,1.52,6.26,3,11,by_document,22
89024,0:07.85,1.4,6.45,3,11,by_document,23
88992,0:07.79,1.42,6.32,3,11,by_document,24
89164,0:07.65,1.5,6.14,3,11,by_document,25
89044,0:07.82,1.54,6.24,3,11,by_document,26
88960,0:07.65,1.47,6.17,3,11,by_document,27
88724,0:07.71,1.47,6.22,3,11,by_document,28
88980,0:07.63,1.42,6.2,3,11,by_document,29
89168,0:07.68,1.43,6.24,3,11,by_document,30
89116,0:07.90,1.48,6.4,3,12,by_document,1
88992,0:07.69,1.4,6.29,3,12,by_document,2
89328,0:07.69,1.55,6.12,3,12,by_document,3
89148,0:07.77,1.59,6.15,3,12,by_document,4
89056,0:07.67,1.3,6.36,3,12,by_document,5
89208,0:07.66,1.54,6.12,3,12,by_document,6
89048,0:07.80,1.46,6.32,3,12,by_document,7
89296,0:07.68,1.44,6.23,3,12,by_document,8
89044,0:07.75,1.34,6.4,3,12,by_document,9
89104,0:07.82,1.46,6.35,3,12,by_document,10
88936,0:07.66,1.47,6.19,3,12,by_document,11
88972,0:07.67,1.48,6.18,3,12,by_document,12
89060,0:07.70,1.6,6.1,3,12,by_document,13
89032,0:07.68,1.56,6.1,3,12,by_document,14
88860,0:07.71,1.46,6.24,3,12,by_document,15
88876,0:07.67,1.54,6.13,3,12,by_document,16
89496,0:07.69,1.41,6.28,3,12,by_document,17
89372,0:07.77,1.58,6.14,3,12,by_document,18
88828,0:07.68,1.42,6.26,3,12,by_document,19
89484,0:07.65,1.48,6.16,3,12,by_document,20
88928,0:07.64,1.4,6.24,3,12,by_document,21
89300,0:07.70,1.54,6.15,3,12,by_document,22
88968,0:07.83,1.46,6.36,3,12,by_document,23
89000,0:07.65,1.42,6.23,3,12,by_document,24
88968,0:07.64,1.51,6.12,3,12,by_document,25
88916,0:07.69,1.5,6.18,3,12,by_document,26
88828,0:07.66,1.45,6.21,3,12,by_document,27
89480,0:07.68,1.54,6.14,3,12,by_document,28
88944,0:07.73,1.5,6.23,3,12,by_document,29
88968,0:07.72,1.48,6.23,3,12,by_document,30
89412,0:07.61,1.39,6.22,3,13,by_document,1
89280,0:07.68,1.37,6.28,3,13,by_document,2
88832,0:07.77,1.35,6.41,3,13,by_document,3
89312,0:07.83,1.47,6.36,3,13,by_document,4
89524,0:07.69,1.45,6.23,3,13,by_document,5
89372,0:07.65,1.35,6.3,3,13,by_document,6
89032,0:07.97,1.57,6.39,3,13,by_document,7
89112,0:07.70,1.41,6.28,3,13,by_document,8
89024,0:07.75,1.38,6.35,3,13,by_document,9
88944,0:07.86,1.44,6.36,3,13,by_document,10
89012,0:07.65,1.46,6.18,3,13,by_document,11
89044,0:07.68,1.41,6.25,3,13,by_document,12
88996,0:07.64,1.44,6.19,3,13,by_document,13
89320,0:07.64,1.46,6.18,3,13,by_document,14
88868,0:07.64,1.46,6.18,3,13,by_document,15
88860,0:07.66,1.51,6.14,3,13,by_document,16
89376,0:07.63,1.35,6.28,3,13,by_document,17
89036,0:07.64,1.33,6.3,3,13,by_document,18
89332,0:07.81,1.48,6.31,3,13,by_document,19
88820,0:07.66,1.58,6.08,3,13,by_document,20
88944,0:07.76,1.5,6.23,3,13,by_document,21
88928,0:07.63,1.47,6.15,3,13,by_document,22
89212,0:07.67,1.48,6.18,3,13,by_document,23
89360,0:07.79,1.45,6.3,3,13,by_document,24
88852,0:07.71,1.42,6.29,3,13,by_document,25
89008,0:07.74,1.59,6.14,3,13,by_document,26
89364,0:07.67,1.33,6.32,3,13,by_document,27
89480,0:07.65,1.43,6.2,3,13,by_document,28
89032,0:07.65,1.5,6.14,3,13,by_document,29
88812,0:07.68,1.48,6.2,3,13,by_document,30
88968,0:07.75,1.36,6.36,3,14,by_document,1
88836,0:07.63,1.46,6.16,3,14,by_document,2
89444,0:07.74,1.5,6.22,3,14,by_document,3
89308,0:07.74,1.34,6.36,3,14,by_document,4
89376,0:07.74,1.42,6.28,3,14,by_document,5
88936,0:07.62,1.41,6.18,3,14,by_document,6
89040,0:07.74,1.51,6.22,3,14,by_document,7
89044,0:07.63,1.41,6.22,3,14,by_document,8
88952,0:07.66,1.54,6.12,3,14,by_document,9
89016,0:07.82,1.48,6.32,3,14,by_document,10
89320,0:07.69,1.46,6.22,3,14,by_document,11
89208,0:07.84,1.51,6.32,3,14,by_document,12
88824,0:07.62,1.41,6.2,3,14,by_document,13
89272,0:07.71,1.41,6.29,3,14,by_document,14
88816,0:07.63,1.48,6.15,3,14,by_document,15
88972,0:07.86,1.5,6.33,3,14,by_document,16
88808,0:07.64,1.52,6.12,3,14,by_document,17
88880,0:07.62,1.54,6.07,3,14,by_document,18
89336,0:07.93,1.56,6.36,3,14,by_document,19
89024,0:07.79,1.51,6.26,3,14,by_document,20
88872,0:07.70,1.43,6.27,3,14,by_document,21
89464,0:07.64,1.46,6.17,3,14,by_document,22
89488,0:07.81,1.48,6.3,3,14,by_document,23
88980,0:07.69,1.37,6.31,3,14,by_document,24
88968,0:07.78,1.58,6.17,3,14,by_document,25
88988,0:07.67,1.55,6.12,3,14,by_document,26
89060,0:07.79,1.52,6.22,3,14,by_document,27
