word,doc_id:freq
Embaixada,"[(100, 1), (246, 1)]"
Dilma,"[(100, 2), (150, 7), (161, 1), (171, 1), (212, 1), (247, 1)]"
Rousseff,"[(100, 1), (150, 6), (203, 1), (212, 1), (247, 1)]"
desproporcional,"[(100, 1), (147, 1), (178, 1)]"
represália,"[(100, 1), (245, 2)]"
sangrento,"[(100, 1)]"
grosseria,"[(100, 1)]"
zombou,"[(100, 1)]"
humilhante,"[(100, 1), (207, 1)]"
7x1,"[(100, 1)]"
Guilherme,"[(100, 1), (119, 1), (182, 1), (229, 2)]"
Casarões,"[(100, 3)]"
Getúlio,"[(100, 2)]"
anti-PT,"[(100, 1)]"
estreitando,"[(100, 1)]"
dividido,"[(100, 1), (106, 1)]"
facções,"[(100, 1), (106, 1), (149, 2)]"
ideológica,"[(100, 1), (209, 1), (220, 1), (232, 1)]"
antiglobalistas,"[(100, 1)]"
Islã,"[(100, 1), (116, 1)]"
Reflexo,"[(100, 1)]"
divergências,"[(100, 1)]"
contrariando,"[(100, 1)]"
beneficiem,"[(100, 1)]"
Buscaremos,"[(100, 1)]"
Ótimas,"[(100, 1)]"
somar,"[(100, 1), (131, 1), (160, 1)]"
alienar,"[(100, 1)]"
anti-israelense,"[(100, 1)]"
consistente,"[(100, 1), (165, 1), (172, 1), (222, 1)]"
mútuos,"[(100, 1), (241, 1)]"
vizinhança,"[(100, 1)]"
compacto,"[(100, 1)]"
profecia,"[(100, 1), (172, 1)]"
bíblica,"[(100, 1), (173, 1)]"
frisa,"[(100, 1)]"
contempla,"[(100, 1), (139, 1)]"
ressurreição,"[(100, 1), (153, 1)]"
Jesus,"[(100, 1), (115, 2)]"
pastor,"[(100, 1), (204, 1)]"
Galdino,"[(100, 2)]"
Evangélica,"[(100, 1)]"
rezamos,"[(100, 1)]"
Salmos,"[(100, 1)]"
122,"[(100, 1)]"
bolsonarista,"[(100, 1), (150, 1), (153, 2), (207, 1), (215, 1), (229, 2)]"
naturais,"[(100, 1), (110, 1), (149, 1), (178, 1), (210, 1)]"
peregrina,"[(100, 1)]"
santa,"[(100, 1)]"
evangélico,"[(100, 1), (150, 1), (163, 1), (204, 1)]"
dê,"[(100, 1)]"
batizado,"[(100, 1), (150, 1), (183, 1), (194, 1), (204, 1), (216, 1)]"
Jordão,"[(100, 1), (150, 1)]"
capitalizar,"[(100, 1), (203, 1)]"
simbolismo,"[(100, 1), (155, 2), (183, 1)]"
ocupam,"[(101, 1), (147, 1), (150, 1), (156, 1), (215, 1)]"
aula,"[(101, 2), (129, 1), (156, 3), (159, 1), (220, 2), (238, 1)]"
funcionário,"[(101, 2), (206, 1), (248, 1)]"
inscreveram,"[(101, 1)]"
Sentados,"[(101, 1)]"
recém-chegados,"[(101, 1), (138, 1)]"
subordinada,"[(101, 1)]"
indignaram,"[(101, 1)]"
navegar,"[(101, 1)]"
aterrissagem,"[(101, 1)]"
manchetes,"[(101, 1), (214, 1)]"
supermercados,"[(101, 1), (231, 1)]"
transita,"[(101, 1)]"
parasitas,"[(101, 1)]"
bloqueada,"[(101, 1)]"
uf,"[(101, 1)]"
compartilha,"[(101, 1), (139, 1), (142, 1), (151, 1), (248, 1)]"
Riemer,"[(101, 1)]"
olho,"[(101, 1), (221, 1), (229, 1), (243, 1)]"
acionar,"[(101, 1)]"
superação,"[(101, 1), (211, 1), (221, 1)]"
rondava,"[(101, 1)]"
seminários,"[(101, 1)]"
organizados,"[(101, 1), (149, 1), (179, 1)]"
Regional,"[(101, 1), (201, 1), (205, 1), (216, 4), (225, 1)]"
Formação,"[(101, 1), (126, 2)]"
subordinado,"[(101, 1)]"
federados,"[(101, 1)]"
alemães,"[(101, 1), (110, 1), (166, 1), (180, 1), (243, 5)]"
pluralista,"[(101, 1)]"
imparcialidade,"[(101, 1)]"
escrevem,"[(101, 1)]"
slogans,"[(101, 2)]"
dedicados,"[(101, 1), (184, 1), (194, 1), (195, 1), (211, 1)]"
abomina,"[(101, 1)]"
dissecam,"[(101, 1)]"
Distante,"[(101, 1), (167, 1)]"
Elvin,"[(101, 1)]"
Hülser,"[(101, 1)]"
atrevem,"[(101, 1), (116, 1)]"
dizê-lo,"[(101, 1), (157, 1)]"
envolver,"[(101, 2), (149, 1), (187, 1), (229, 1)]"
demora,"[(101, 1), (102, 1), (150, 1), (165, 1)]"
elefante,"[(101, 1), (183, 11), (185, 1), (197, 1)]"
AfD,"[(101, 3)]"
dinamitou,"[(101, 1)]"
moldar,"[(101, 1)]"
boicotam,"[(101, 1)]"
extremistas,"[(101, 1), (121, 1), (172, 1), (209, 3), (210, 3)]"
Methuja,"[(101, 1)]"
Thavarasa,"[(101, 4)]"
avisa,"[(101, 1)]"
oficinas,"[(101, 1)]"
escapa,"[(101, 1), (106, 1)]"
pendurados,"[(101, 1)]"
papeis,"[(101, 1)]"
eleitor,"[(101, 1), (102, 1), (227, 1)]"
erradicar,"[(101, 1)]"
desintegrar,"[(101, 1)]"
átomo,"[(101, 1)]"
cursos,"[(101, 1), (108, 1), (123, 2), (129, 3), (147, 1), (231, 1)]"
socialização,"[(101, 1), (154, 1)]"
exercitar,"[(101, 1)]"
praticá-la,"[(101, 1)]"
adianta,"[(101, 1), (165, 1), (247, 1)]"
ignorantes,"[(101, 1), (162, 1)]"
Existe,"[(101, 1), (118, 1), (123, 1), (136, 1), (220, 1), (233, 1), (235, 1), (247, 5)]"
aproximam,"[(101, 1), (197, 1)]"
dramatização,"[(101, 1)]"
divide,"[(101, 1), (106, 1), (132, 1), (186, 1)]"
copa,"[(101, 1)]"
comentam,"[(101, 1), (248, 1)]"
funcionaram,"[(101, 1)]"
recomenda,"[(101, 2)]"
desconcertar,"[(101, 1)]"
funciona,"[(101, 1), (129, 1), (156, 1), (200, 1), (210, 3), (216, 1)]"
mágica,"[(101, 1), (238, 1)]"
praticar,"[(101, 1), (189, 1)]"
conscientes,"[(101, 1), (128, 1), (132, 1), (210, 1)]"
influenciar,"[(101, 1), (210, 1)]"
estrondosa,"[(102, 1)]"
aspirantes,"[(102, 2)]"
derrotar,"[(102, 1), (203, 1)]"
nisto,"[(102, 1)]"
calendário,"[(102, 1), (114, 1), (191, 1)]"
76,"[(102, 1), (221, 1)]"
rosário,"[(102, 1), (106, 1)]"
aval,"[(102, 1), (125, 1), (133, 1), (184, 1), (237, 1)]"
ressuscitados,"[(102, 1)]"
Biden,"[(102, 10)]"
acusação,"[(102, 3), (151, 1), (179, 1)]"
excedido,"[(102, 1)]"
enturva,"[(102, 1)]"
óbvio,"[(102, 2), (119, 1), (148, 1), (242, 1)]"
Lucy,"[(102, 1)]"
Flores,"[(102, 3), (165, 1), (199, 1)]"
ex-legisladora,"[(102, 1)]"
Nevada,"[(102, 1)]"
relatou,"[(102, 1), (178, 1), (187, 1), (202, 1), (229, 1)]"
CNN,"[(102, 1)]"
apoiá-la,"[(102, 1)]"
vice-governadora,"[(102, 1)]"
agarrou-a,"[(102, 2)]"
beijou-a,"[(102, 1)]"
indesejado,"[(102, 1)]"
inapropriado,"[(102, 1)]"
deveríamos,"[(102, 1)]"
indevida,"[(102, 1)]"
circular,"[(102, 1)]"
veterano,"[(102, 1), (203, 2), (241, 1)]"
agarrando-a,"[(102, 1)]"
afetivas,"[(102, 1)]"
exame,"[(102, 1), (107, 1), (109, 5), (225, 1), (232, 1)]"
neve,"[(102, 1), (108, 2), (243, 1)]"
Amy,"[(102, 1), (197, 1)]"
Lappos,"[(102, 1)]"
nuca,"[(102, 1)]"
Assessores,"[(102, 1)]"
alterará,"[(102, 1)]"
aspirar,"[(102, 1)]"
flancos,"[(102, 1)]"
frágeis,"[(102, 1), (120, 1), (160, 1), (165, 1), (192, 1), (209, 3)]"
Senador,"[(102, 1), (240, 1)]"
examinou,"[(102, 1)]"
assédio,"[(102, 1), (152, 1), (196, 1), (241, 2)]"
Anita,"[(102, 1)]"
juiz,"[(102, 1), (139, 1), (203, 2), (205, 4), (222, 1)]"
Clarence,"[(102, 1)]"
interrogatório,"[(102, 1), (151, 1), (203, 1)]"
culpabilização,"[(102, 1)]"
corja,"[(102, 1)]"
Enfrentou-se,"[(102, 1)]"
entendeu,"[(102, 1)]"
inferno,"[(102, 1), (124, 1), (169, 1), (197, 1), (248, 3)]"
concedido,"[(102, 1), (123, 2), (241, 2)]"
merecia,"[(102, 1), (148, 1), (163, 1)]"
legalizou,"[(102, 1)]"
lembrou,"[(102, 1), (119, 1), (169, 1), (195, 1), (224, 1), (228, 1)]"
irlandesa,"[(102, 1), (195, 2)]"
Scranton,"[(102, 1)]"
vasta,"[(102, 1), (182, 1)]"
exteriores,"[(102, 1)]"
1987,"[(102, 1), (168, 1), (194, 1)]"
Delaware,"[(102, 1)]"
plágio,"[(102, 1), (180, 1)]"
'MeToo,"[(102, 1)]"
hemeroteca,"[(102, 1)]"
sexismo,"[(102, 1)]"
Resultado,"[(102, 1)]"
sondasse,"[(102, 1)]"
afro-americana,"[(102, 1), (112, 1)]"
ex-candidata,"[(102, 1)]"
decididas,"[(102, 1)]"
deslize,"[(102, 1)]"
Questionada,"[(102, 1), (216, 1), (227, 1), (228, 1)]"
Abrams,"[(102, 1)]"
diversificado,"[(102, 1)]"
dilema,"[(102, 1), (213, 1), (247, 1)]"
Bernie,"[(102, 1)]"
Elizabeth,"[(102, 1)]"
Warren,"[(102, 1)]"
atração,"[(102, 1)]"
expoente,"[(102, 1), (198, 1), (222, 1)]"
geracional,"[(102, 1), (151, 1)]"
texano,"[(102, 1)]"
apostando,"[(102, 1), (126, 1), (165, 1)]"
latino,"[(102, 1)]"
Julián,"[(102, 1)]"
Kamala,"[(102, 1)]"
Kirsten,"[(102, 1)]"
Gillibrand,"[(102, 1), (156, 1)]"
encarna,"[(102, 1), (134, 1)]"
permitiria,"[(102, 1)]"
convida,"[(102, 1), (163, 1), (179, 1)]"
Menéndez,"[(103, 1)]"
destituídos,"[(103, 1), (203, 1)]"
sul-americano,"[(103, 1), (105, 1), (118, 1), (168, 1)]"
1973-1985,"[(103, 1)]"
atas,"[(103, 3)]"
Leonardo,"[(103, 1), (114, 1), (121, 1)]"
Haberkorn,"[(103, 1)]"
Silveira,"[(103, 2)]"
Claudia,"[(103, 1)]"
Gelman,"[(103, 2)]"
1976,"[(103, 1), (113, 3), (168, 1), (174, 1), (194, 1)]"
Macarena,"[(103, 1)]"
tenente-coronel,"[(103, 1)]"
Nino,"[(103, 1)]"
Gavazzo,"[(103, 3)]"
Negro,"[(103, 1)]"
tupamaro,"[(103, 1)]"
Gomensoro,"[(103, 3)]"
Honra,"[(103, 1)]"
integrado,"[(103, 1), (114, 1), (123, 1), (222, 1)]"
afronta,"[(103, 1), (165, 1), (172, 1), (213, 1)]"
pegasse,"[(103, 1)]"
meandros,"[(103, 1)]"
incluídas,"[(103, 1), (202, 1)]"
excepcionais,"[(103, 1), (131, 1), (137, 1)]"
férreo,"[(103, 1), (219, 1)]"
esclarecimento,"[(103, 1)]"
rachado,"[(103, 1)]"
júri,"[(103, 1), (196, 2), (197, 1), (240, 1)]"
desaparecimentos,"[(103, 1)]"
Anteriormente,"[(103, 1)]"
ex-número,"[(103, 1)]"
omissos,"[(103, 1)]"
Frente,"[(103, 1)]"
Ampla,"[(103, 1)]"
FA,"[(103, 2)]"
governista,"[(103, 1), (212, 1), (224, 1)]"
parabenizaram,"[(103, 1)]"
contundência,"[(103, 1), (121, 1)]"
Vázquez,"[(103, 1)]"
agitado,"[(103, 1), (197, 1)]"
coloquei,"[(103, 2)]"
veículo,"[(103, 2), (135, 3)]"
dirigi,"[(103, 1)]"
levei,"[(103, 1)]"
desci,"[(103, 1)]"
tirei,"[(103, 1)]"
ex-membro,"[(103, 1)]"
domiciliar,"[(103, 1), (206, 1), (246, 1)]"
examinadas,"[(103, 1)]"
antecederam,"[(104, 1), (164, 1)]"
preferiram,"[(104, 1), (216, 1)]"
Kotel,"[(104, 1)]"
sagrada,"[(104, 1)]"
Basílica,"[(104, 1)]"
incluírem,"[(104, 1)]"
agendas,"[(104, 1)]"
interpretado,"[(104, 1), (110, 1), (188, 1), (197, 1), (213, 1)]"
expresso,"[(104, 1)]"
Numerosos,"[(104, 1)]"
ex-presidentes,"[(104, 1), (203, 1), (233, 1)]"
George,"[(104, 1), (106, 1), (194, 1), (198, 1)]"
W,"[(104, 1)]"
Bush,"[(104, 1)]"
incluíram,"[(104, 1), (222, 1), (238, 1)]"
itinerários,"[(104, 1)]"
visitou,"[(104, 1), (110, 2), (200, 1), (216, 1)]"
estando,"[(104, 1), (178, 1)]"
ocupante,"[(104, 1)]"
post,"[(104, 1)]"
shared,"[(104, 1)]"
by,"[(104, 1)]"
jairmessiasbolsonaro,"[(104, 1)]"
on,"[(104, 1), (191, 1)]"
escritas,"[(104, 1), (166, 1), (174, 1), (197, 1)]"
Sagrada,"[(104, 1)]"
cooperações,"[(104, 1)]"
acertadas,"[(104, 1)]"
acordada,"[(104, 1)]"
Assuntos,"[(104, 1), (214, 2), (224, 1)]"
Estratégicos,"[(104, 1)]"
Gilad,"[(104, 1), (245, 1)]"
Erdan,"[(104, 1), (245, 1)]"
criminosas,"[(104, 1), (187, 1)]"
polícias,"[(104, 1), (240, 1)]"
convidou,"[(104, 1)]"
ocupados,"[(104, 1), (216, 1)]"
legalidade,"[(104, 1), (164, 1)]"
ferir,"[(104, 1)]"
Nabil,"[(104, 1)]"
Shaat,"[(104, 1)]"
destruir,"[(104, 1), (128, 1), (150, 1), (172, 1)]"
ex-negociador,"[(104, 1)]"
colheu,"[(104, 1), (241, 1)]"
impressionantes,"[(104, 1), (107, 1), (146, 1)]"
muralha,"[(104, 1)]"
Velha,"[(104, 1)]"
imediações,"[(104, 1)]"
Porta,"[(104, 2), (114, 1)]"
Jaffa,"[(104, 1), (110, 1)]"
penduraram,"[(104, 1)]"
amarelo,"[(104, 1)]"
dizeres,"[(104, 1)]"
pare,"[(104, 1)]"
destruição,"[(104, 1), (150, 5), (154, 2), (172, 1), (173, 2), (174, 1), (189, 1), (220, 2)]"
curta,"[(104, 1), (122, 2), (161, 1), (189, 1), (196, 1), (211, 1)]"
oficiada,"[(104, 1)]"
Shmuel,"[(104, 1)]"
Rabinowitch,"[(104, 1)]"
pedras,"[(104, 1)]"
milenares,"[(104, 1)]"
dirigiram,"[(104, 1)]"
túneis,"[(104, 1)]"
sinagoga,"[(104, 1)]"
Cova,"[(104, 1)]"
culto,"[(104, 1)]"
Sharey,"[(104, 1)]"
Tshuva,"[(104, 1)]"
Penitência,"[(104, 1)]"
minúscula,"[(104, 1), (243, 1)]"
localizada,"[(104, 1), (222, 1)]"
reta,"[(104, 1), (107, 1), (121, 1)]"
Cúpula,"[(104, 2), (245, 1)]"
Rocha,"[(104, 1), (207, 1), (215, 1)]"
Dourada,"[(104, 1)]"
oração,"[(104, 1), (163, 1)]"
Templo,"[(104, 1)]"
romana,"[(104, 1)]"
prepara,"[(105, 1), (109, 1), (141, 1)]"
emboscada,"[(105, 1), (240, 1)]"
Maikel,"[(105, 1)]"
Moreno,"[(105, 1), (124, 1)]"
TSJ,"[(105, 2)]"
revogação,"[(105, 1)]"
ratificou,"[(105, 1)]"
cautelares,"[(105, 1)]"
impedimento,"[(105, 1), (120, 1), (164, 1), (226, 1)]"
atreveram,"[(105, 1)]"
desobedeceu,"[(105, 1), (243, 1)]"
emitida,"[(105, 1)]"
impedia,"[(105, 1), (194, 1)]"
triunfal,"[(105, 1)]"
prendê-lo,"[(105, 2)]"
desafiaram,"[(105, 1)]"
instaurar,"[(105, 1)]"
enfurece,"[(105, 1)]"
governismo,"[(105, 1)]"
atreve,"[(105, 1)]"
fundamenta,"[(105, 1), (164, 1)]"
Petróleos,"[(105, 1)]"
advertências,"[(105, 1), (246, 1)]"
fiscaliza,"[(105, 1)]"
auditoria,"[(105, 1), (210, 1)]"
patrimonial,"[(105, 1)]"
dominadas,"[(105, 1)]"
Bolivariano,"[(105, 1)]"
Sebin,"[(105, 1)]"
Páez,"[(105, 1)]"
chofer,"[(105, 1)]"
Vergara,"[(105, 1)]"
associação,"[(105, 1), (109, 1), (111, 3), (114, 1), (170, 1), (223, 1), (241, 1)]"
criminosa,"[(105, 1), (152, 1), (201, 2), (205, 2), (241, 1)]"
ocultamento,"[(105, 1)]"
Frequentemente,"[(106, 1)]"
faz-me-rir,"[(106, 1)]"
bode,"[(106, 1)]"
expiatório,"[(106, 1)]"
culpar,"[(106, 1), (145, 1), (149, 1), (152, 2)]"
desatou,"[(106, 1), (241, 1)]"
vantagens,"[(106, 1), (129, 1), (134, 2), (241, 1)]"
inconvenientes,"[(106, 1)]"
Ajustes,"[(106, 1)]"
adiados,"[(106, 1)]"
eclodiram,"[(106, 1)]"
dissimulação,"[(106, 1)]"
alimentado,"[(106, 1)]"
circunscrição,"[(106, 1), (123, 1)]"
habituado,"[(106, 1)]"
partilha,"[(106, 1)]"
couber,"[(106, 1)]"
exercê-lo,"[(106, 1)]"
anticapitalista,"[(106, 1)]"
trabalhismo,"[(106, 4)]"
centrista,"[(106, 1)]"
pró-europeu,"[(106, 1)]"
culta,"[(106, 1), (163, 1)]"
atrasada,"[(106, 1)]"
irascível,"[(106, 1)]"
gaba,"[(106, 1)]"
pragmatismo,"[(106, 1), (120, 1), (207, 1)]"
acordou,"[(106, 1)]"
respaldado,"[(106, 1)]"
monstro,"[(106, 1)]"
continuava,"[(106, 1), (194, 1), (217, 1)]"
desapego,"[(106, 1)]"
unidos,"[(106, 1)]"
drásticas,"[(106, 1), (129, 1)]"
Johnson,"[(106, 1), (140, 1)]"
Gove,"[(106, 1)]"
anularam,"[(106, 1)]"
traições,"[(106, 1), (110, 1)]"
deslealdades,"[(106, 1)]"
perdê-lo,"[(106, 1)]"
permanência,"[(106, 2), (112, 1), (172, 1)]"
encarregada,"[(106, 1), (248, 2)]"
internas,"[(106, 2), (128, 2), (165, 1), (167, 1)]"
demissões,"[(106, 1), (135, 1), (221, 1)]"
cascata,"[(106, 1)]"
suja,"[(106, 1)]"
lavada,"[(106, 1)]"
antecipadas,"[(106, 1)]"
convencida,"[(106, 2), (132, 1)]"
estrepitosamente,"[(106, 1)]"
recordava,"[(106, 1)]"
Julian,"[(106, 1)]"
implícita,"[(106, 1)]"
legitimidade,"[(106, 1), (172, 2), (209, 1)]"
buscar,"[(106, 1), (113, 2), (148, 1), (151, 1), (165, 1), (172, 1), (178, 1), (213, 1), (238, 1), (247, 1)]"
agremiação,"[(106, 1)]"
impulsionado,"[(106, 1), (107, 1)]"
recém-criados,"[(106, 1)]"
Momentum,"[(106, 1)]"
controlados,"[(106, 1), (239, 1), (248, 1)]"
arrastavam,"[(106, 1)]"
tiques,"[(106, 1)]"
antissemitas,"[(106, 1)]"
anticapitalistas,"[(106, 1)]"
antiglobalizadores,"[(106, 1)]"
setenta,"[(106, 1), (139, 1), (174, 1), (180, 1), (188, 2), (197, 1)]"
blairismo,"[(106, 1)]"
New,"[(106, 1), (151, 1), (247, 1)]"
Labour,"[(106, 1)]"
ex-primeiros-ministros,"[(106, 1)]"
Gordon,"[(106, 1), (196, 1)]"
ressuscitou,"[(106, 1)]"
glamour,"[(106, 1)]"
cunhou,"[(106, 1), (107, 1)]"
Cool,"[(106, 1)]"
Britannia,"[(106, 1)]"
dourada,"[(106, 1)]"
dominava,"[(106, 1)]"
cômodo,"[(106, 1)]"
alucinado,"[(106, 1)]"
divisivo,"[(106, 1)]"
pouquíssimo,"[(106, 1)]"
prol,"[(106, 1), (197, 1), (206, 1)]"
dissimular,"[(106, 1)]"
herdada,"[(106, 1)]"
denominada,"[(106, 1), (170, 1)]"
bennismo,"[(106, 1)]"
Tony,"[(106, 2)]"
Benn,"[(106, 1)]"
confrontou,"[(106, 1)]"
Assumiu,"[(106, 1)]"
esquivou,"[(106, 1)]"
reivindicava,"[(106, 1)]"
respaldar,"[(106, 1)]"
suavizavam,"[(106, 1)]"
asseguravam,"[(106, 1)]"
consumado,"[(106, 1), (188, 1)]"
dedicou,"[(106, 1), (139, 1), (168, 1)]"
costuras,"[(106, 1)]"
intactas,"[(106, 1)]"
giro,"[(106, 1)]"
apaziguar,"[(106, 1), (208, 1)]"
linha-dura,"[(106, 1), (120, 1), (235, 1)]"
concentrada,"[(106, 1)]"
Europeias,"[(106, 1)]"
toque,"[(106, 1), (224, 1)]"
Dirigido,"[(106, 1)]"
fervoroso,"[(106, 1)]"
protestantes,"[(106, 1)]"
virtudes,"[(106, 1)]"
rezar,"[(106, 1), (194, 1)]"
missa,"[(106, 1), (163, 6)]"
tridentina,"[(106, 1)]"
latim,"[(106, 1), (176, 1)]"
rito,"[(106, 1), (160, 1)]"
pós-conciliar,"[(106, 1)]"
cativar,"[(106, 1)]"
Steve,"[(106, 1), (243, 2)]"
Baker,"[(106, 2)]"
cavalo,"[(106, 1)]"
Maastricht,"[(106, 1)]"
conjuração,"[(106, 1)]"
social-democrata,"[(106, 1), (151, 1)]"
acumular,"[(106, 1), (216, 1)]"
decoro,"[(106, 1)]"
avessos,"[(106, 1)]"
extremismo,"[(106, 1)]"
irreconciliáveis,"[(106, 1), (128, 1)]"
travar,"[(106, 1), (142, 1)]"
endiabrado,"[(106, 1)]"
backstop,"[(106, 1)]"
apertou,"[(106, 1)]"
acionando,"[(106, 1)]"
contagem,"[(106, 1), (244, 1)]"
regressiva,"[(106, 1)]"
saía,"[(106, 1), (157, 1), (186, 1), (248, 2)]"
Dublin,"[(106, 1), (195, 2)]"
ilha,"[(106, 2)]"
Sexta-Feira,"[(106, 1)]"
prodígio,"[(106, 1)]"
Blair,"[(106, 1)]"
Mitchell,"[(106, 1)]"
tornava,"[(106, 1), (209, 1)]"
Irlandas,"[(106, 1)]"
divisões,"[(106, 1), (209, 1)]"
compreendeu,"[(106, 1), (243, 1)]"
fronteiriço,"[(106, 1)]"
discreto,"[(106, 1), (128, 1), (188, 1), (207, 1)]"
chamariz,"[(106, 1)]"
sabotagens,"[(106, 1)]"
residuais,"[(106, 1)]"
persistem,"[(106, 1), (147, 1)]"
permanecesse,"[(106, 2)]"
construísse,"[(106, 1)]"
temiam,"[(106, 1), (111, 1), (153, 1), (188, 1)]"
armadilha,"[(106, 1), (161, 1), (171, 1), (241, 1)]"
converteria,"[(106, 1)]"
vassalo,"[(106, 1)]"
formações,"[(106, 1), (166, 1)]"
norte-irlandesas,"[(106, 1)]"
representação,"[(106, 1), (189, 1)]"
somarem,"[(106, 1)]"
frustração,"[(106, 1), (151, 1)]"
determinante,"[(106, 1), (120, 1), (124, 1), (153, 1)]"
fantasma,"[(106, 1), (114, 1), (153, 1), (164, 1)]"
despertado,"[(106, 1)]"
ultranacionalista,"[(106, 1)]"
UKIP,"[(106, 1)]"
despreparados,"[(106, 1)]"
semente,"[(106, 1), (233, 1)]"
moderadas,"[(106, 1)]"
Nick,"[(106, 1), (142, 1)]"
Boles,"[(106, 1)]"
Dominic,"[(106, 1)]"
Grieve,"[(106, 1)]"
ouviram,"[(106, 1), (113, 1)]"
associações,"[(106, 1), (212, 1), (218, 1)]"
mostrada,"[(106, 1)]"
barrados,"[(106, 1)]"
contemplam,"[(106, 1), (208, 1)]"
pavor,"[(106, 1), (150, 3)]"
respectivas,"[(106, 1), (141, 1), (164, 1)]"
circunscrições,"[(106, 1)]"
respaldo,"[(106, 1)]"
arriscam,"[(106, 1)]"
fizerem,"[(106, 1), (134, 1)]"
aceno,"[(106, 1), (207, 1), (234, 1)]"
desesperadas,"[(106, 1)]"
hipnotizada,"[(106, 1)]"
feitiço,"[(106, 1)]"
sucessivo,"[(106, 1)]"
contrários,"[(106, 1), (215, 1), (229, 1), (235, 2)]"
reduzindo,"[(106, 1), (123, 1), (149, 1)]"
deterão,"[(106, 1)]"
contradizem,"[(106, 1)]"
voluntarismo,"[(106, 1)]"
sugestão,"[(106, 1), (165, 1), (207, 1), (234, 1)]"
usaria,"[(106, 1)]"
destruiria,"[(106, 1)]"
adiantamento,"[(106, 1)]"
amalucado,"[(106, 1)]"
candidata,"[(106, 1), (229, 1)]"
desautorizada,"[(106, 1)]"
suicida,"[(106, 1)]"
torcer,"[(106, 1)]"
convicções,"[(106, 1), (227, 1)]"
mergulhar,"[(106, 1)]"
enfrentamento,"[(106, 1), (184, 1), (224, 1), (239, 1)]"
Fumiko,"[(107, 1)]"
Nakajima,"[(107, 5)]"
serenidade,"[(107, 1)]"
Sentada,"[(107, 1)]"
cadeira,"[(107, 1), (111, 1), (222, 1)]"
pássaro,"[(107, 1)]"
ninho,"[(107, 1)]"
lar,"[(107, 3), (205, 1)]"
Zenkoukai,"[(107, 4)]"
alegre,"[(107, 1), (182, 2)]"
travessa,"[(107, 1)]"
Nasceu,"[(107, 1), (176, 1), (194, 1)]"
Nagoya,"[(107, 1)]"
Pearl,"[(107, 1)]"
Harbour,"[(107, 1), (175, 1)]"
deus,"[(107, 1)]"
assombrosa,"[(107, 1)]"
descomunal,"[(107, 1), (203, 1)]"
japonesa,"[(107, 1)]"
estragos,"[(107, 2), (196, 1)]"
demográfico,"[(107, 4)]"
microcosmo,"[(107, 1)]"
contê-lo,"[(107, 1)]"
sociedades,"[(107, 1), (124, 1), (128, 1), (166, 1)]"
seguem,"[(107, 1), (146, 1), (155, 1), (164, 1), (181, 1), (224, 1), (232, 1), (240, 1)]"
robotização,"[(107, 3), (151, 1)]"
compensar,"[(107, 1)]"
dinâmica,"[(107, 1), (115, 1), (124, 1), (143, 1), (151, 1)]"
percebe,"[(107, 1), (150, 2)]"
múltiplos,"[(107, 1), (181, 1), (200, 1)]"
cuidadores,"[(107, 1), (124, 1)]"
vietnamitas,"[(107, 2)]"
Evolução,"[(107, 1)]"
habitantesO,"[(107, 1)]"
acelerado,"[(107, 1), (137, 1), (162, 1), (166, 1)]"
saldo,"[(107, 2)]"
nascimentos,"[(107, 1)]"
óbitos,"[(107, 1)]"
negativo,"[(107, 2), (122, 1), (225, 1), (231, 1), (247, 1)]"
394,"[(107, 1)]"
pico,"[(107, 1), (108, 1), (243, 1)]"
128,"[(107, 1)]"
cairá,"[(107, 1), (234, 1)]"
2065,"[(107, 1)]"
fertilidade,"[(107, 1)]"
07,"[(107, 1)]"
avisar,"[(107, 1)]"
corremos,"[(107, 1)]"
extinção,"[(107, 1)]"
provocativo,"[(107, 1)]"
Toru,"[(107, 1)]"
Suzuki,"[(107, 3)]"
diretor-adjunto,"[(107, 1)]"
Pesquisa,"[(107, 2), (146, 1), (148, 1)]"
População,"[(107, 1)]"
Seguridade,"[(107, 1)]"
avançados,"[(107, 2)]"
desacelera,"[(107, 1)]"
apostam,"[(107, 1)]"
atrasa,"[(107, 1)]"
complica,"[(107, 1), (128, 1)]"
natalidade,"[(107, 1), (139, 1)]"
acentuado,"[(107, 1)]"
relutância,"[(107, 1)]"
arquipélago,"[(107, 1)]"
ocidental,"[(107, 2), (193, 1)]"
samurai,"[(107, 1)]"
Yukichi,"[(107, 1)]"
Fukuzawa,"[(107, 1)]"
Ásia,"[(107, 1), (116, 1)]"
transcendeu,"[(107, 1)]"
conservadorismo,"[(107, 1), (166, 1)]"
asiático,"[(107, 1)]"
moveu,"[(107, 1), (222, 1)]"
apegado,"[(107, 1)]"
insular,"[(107, 1)]"
residem,"[(107, 1), (127, 1), (248, 1)]"
formadas,"[(107, 1), (207, 1)]"
chineses,"[(107, 1), (128, 1)]"
sul-coreanos,"[(107, 1)]"
filipinos,"[(107, 1)]"
flexibilização,"[(107, 1)]"
inquietação,"[(107, 1), (248, 1)]"
limitado,"[(107, 1), (149, 1), (236, 1)]"
permissões,"[(107, 2), (140, 1)]"
345,"[(107, 1), (142, 1)]"
Residentes,"[(107, 1)]"
estrangeirosAs,"[(107, 1)]"
residir,"[(107, 1)]"
preestabelecidas,"[(107, 1)]"
relutante,"[(107, 1)]"
